CellSize:7.0,
X,Y,Stars,Label,Col,
19,46,0,Star,-1,
19,47,0,Star,-1,
19,48,0,Star,-1,
19,49,0,Star,-1,
19,50,0,Star,-1,
19,51,0,Star,-1,
19,52,0,Star,-1,
19,53,0,Star,-1,
19,54,0,Star,-1,
19,55,0,Star,-1,
19,56,0,Star,-1,
19,57,0,Star,-1,
19,58,0,Star,-1,
19,59,0,Star,-1,
19,60,0,Star,-1,
19,61,0,Star,-1,
19,62,0,Star,-1,
19,63,0,Star,-1,
19,64,0,Star,-1,
19,65,0,Star,-1,
19,66,0,Star,-1,
19,67,0,Star,-1,
19,68,0,Star,-1,
19,69,0,Star,-1,
19,70,0,Star,-1,
19,71,0,Dwarf,-278061,
19,72,0,Dwarf,-278061,
19,73,0,Dwarf,-278061,
19,74,0,Dwarf,-278061,
19,75,0,Dwarf,-278061,
19,76,0,Dwarf,-278061,
19,77,0,Dwarf,-278061,
19,78,0,Dwarf,-278061,
19,79,0,Dwarf,-278061,
19,80,0,Dwarf,-278061,
19,81,0,Dwarf,-278061,
19,82,0,Dwarf,-278061,
19,83,0,Dwarf,-278061,
19,84,0,Dwarf,-278061,
19,85,0,Dwarf,-278061,
19,86,0,Dwarf,-278061,
19,87,0,Dwarf,-278061,
19,88,0,Dwarf,-278061,
19,89,0,Dwarf,-278061,
19,90,0,Dwarf,-278061,
19,91,0,Dwarf,-278061,
19,92,0,Dwarf,-278061,
19,93,0,Dwarf,-278061,
19,94,0,Dwarf,-278061,
19,95,0,Dwarf,-278061,
19,96,0,Dwarf,-278061,
19,97,0,Star,-1,
19,98,0,Star,-1,
19,99,0,Star,-1,
19,100,0,Star,-1,
19,101,0,Star,-1,
19,102,0,Star,-1,
19,103,0,Star,-1,
19,104,0,Star,-1,
19,105,0,Star,-1,
19,106,0,Star,-1,
19,107,0,Star,-1,
19,108,0,Star,-1,
20,0,0,Super Nova,-2231822,
20,1,0,Super Nova,-2231822,
20,2,0,Super Nova,-2231822,
20,3,0,Super Nova,-2231822,
20,4,0,Super Nova,-2231822,
20,5,0,Super Nova,-2231822,
20,6,0,Super Nova,-2231822,
20,7,0,Super Nova,-2231822,
20,8,0,Super Nova,-2231822,
20,9,0,Super Nova,-2231822,
20,10,0,Super Nova,-2231822,
20,11,0,Super Nova,-2231822,
20,12,0,Super Nova,-2231822,
20,13,0,Super Nova,-2231822,
20,14,0,Super Nova,-2231822,
20,15,0,Super Giant,-5113968,
20,16,0,Super Giant,-5113968,
20,17,0,Super Giant,-5113968,
20,18,0,Super Giant,-5113968,
20,19,0,Super Giant,-5113968,
20,20,0,Super Giant,-5113968,
20,21,0,Super Giant,-5113968,
20,22,0,Super Giant,-5113968,
20,23,0,Super Giant,-5113968,
20,24,0,Super Giant,-5113968,
20,25,0,Super Giant,-5113968,
20,26,0,Super Giant,-5113968,
20,27,0,Super Giant,-5113968,
20,28,0,Super Giant,-5113968,
20,29,0,Super Nova,-2231822,
20,30,0,Giant,-3827019,
20,31,0,Giant,-3827019,
20,32,0,Giant,-3827019,
20,33,0,Giant,-3827019,
20,34,0,Giant,-3827019,
20,35,0,Giant,-3827019,
20,36,0,Giant,-3827019,
20,37,0,Giant,-3827019,
20,38,0,Star,-1,
20,39,0,Star,-1,
20,40,0,Star,-1,
20,41,0,Star,-1,
20,42,0,Star,-1,
20,43,0,Star,-1,
20,44,0,Star,-1,
20,45,0,Star,-1,
20,46,0,Star,-1,
20,47,0,Star,-1,
20,48,0,Star,-1,
20,49,0,Star,-1,
20,50,0,Star,-1,
20,51,0,Star,-1,
20,52,0,Star,-1,
20,53,0,Star,-1,
20,54,0,Star,-1,
20,55,0,Star,-1,
20,56,0,Star,-1,
20,57,0,Star,-1,
20,58,0,Star,-1,
20,59,0,Star,-1,
20,60,0,Star,-1,
20,61,0,Star,-1,
20,62,0,Star,-1,
20,63,0,Star,-1,
20,64,0,Star,-1,
20,65,0,Star,-1,
20,66,0,Star,-1,
20,67,0,Star,-1,
20,68,0,Star,-1,
20,69,0,Star,-1,
20,70,0,Star,-1,
20,71,0,Star,-1,
20,72,0,Dwarf,-278061,
20,73,0,Dwarf,-278061,
20,74,0,Dwarf,-278061,
20,75,0,Dwarf,-278061,
20,76,0,Dwarf,-278061,
20,77,0,Dwarf,-278061,
20,78,0,Dwarf,-278061,
20,79,0,Dwarf,-278061,
20,80,0,Dwarf,-278061,
20,81,0,Dwarf,-278061,
20,82,0,Dwarf,-278061,
20,83,0,Dwarf,-278061,
20,84,0,Dwarf,-278061,
20,85,0,Dwarf,-278061,
20,86,0,Dwarf,-278061,
20,87,0,Dwarf,-278061,
20,88,0,Dwarf,-278061,
20,89,0,Dwarf,-278061,
20,90,0,Dwarf,-278061,
20,91,0,Dwarf,-278061,
20,92,0,Dwarf,-278061,
20,93,0,Dwarf,-278061,
20,94,0,Dwarf,-278061,
20,95,0,Dwarf,-278061,
20,96,0,Dwarf,-278061,
20,97,0,Star,-1,
20,98,0,Star,-1,
20,99,0,Star,-1,
20,100,0,Star,-1,
20,101,0,Star,-1,
20,102,0,Star,-1,
20,103,0,Star,-1,
20,104,0,Star,-1,
20,105,0,Star,-1,
20,106,0,Star,-1,
20,107,0,Star,-1,
20,108,0,Star,-1,
21,0,0,Super Nova,-2231822,
21,1,0,Super Nova,-2231822,
21,2,0,Super Nova,-2231822,
21,3,0,Super Nova,-2231822,
21,4,0,Super Nova,-2231822,
21,5,0,Super Nova,-2231822,
21,6,0,Super Nova,-2231822,
21,7,0,Super Nova,-2231822,
21,8,0,Super Nova,-2231822,
21,9,0,Super Nova,-2231822,
21,10,0,Super Nova,-2231822,
21,11,0,Super Nova,-2231822,
21,12,0,Super Nova,-2231822,
21,13,0,Super Nova,-2231822,
21,14,0,Super Nova,-2231822,
21,15,0,Super Giant,-5113968,
21,16,0,Super Giant,-5113968,
21,17,0,Super Giant,-5113968,
21,18,0,Super Giant,-5113968,
21,19,0,Super Giant,-5113968,
21,20,0,Super Giant,-5113968,
21,21,0,Super Giant,-5113968,
21,22,0,Super Giant,-5113968,
21,23,0,Super Giant,-5113968,
21,24,0,Super Giant,-5113968,
21,25,0,Super Giant,-5113968,
21,26,0,Super Giant,-5113968,
21,27,0,Super Giant,-5113968,
21,28,0,Super Giant,-5113968,
21,29,0,Super Giant,-5113968,
21,30,0,Giant,-3827019,
21,31,0,Giant,-3827019,
21,32,0,Giant,-3827019,
21,33,0,Giant,-3827019,
21,34,0,Giant,-3827019,
21,35,0,Giant,-3827019,
21,36,0,Giant,-3827019,
21,37,0,Giant,-3827019,
21,38,0,Giant,-3827019,
21,39,0,Star,-1,
21,40,0,Star,-1,
21,41,0,Star,-1,
21,42,0,Star,-1,
21,43,0,Star,-1,
21,44,0,Star,-1,
21,45,0,Star,-1,
21,46,0,Star,-1,
21,47,0,Star,-1,
21,48,0,Star,-1,
21,49,0,Star,-1,
21,50,0,Star,-1,
21,51,0,Star,-1,
21,52,0,Star,-1,
21,53,0,Star,-1,
21,54,0,Star,-1,
21,55,0,Star,-1,
21,56,0,Star,-1,
21,57,0,Star,-1,
21,58,0,Star,-1,
21,59,0,Star,-1,
21,60,0,Star,-1,
21,61,0,Star,-1,
21,62,0,Star,-1,
21,63,0,Star,-1,
21,64,0,Star,-1,
21,65,0,Star,-1,
21,66,0,Star,-1,
21,67,0,Star,-1,
21,68,0,Star,-1,
21,69,0,Star,-1,
21,70,0,Star,-1,
21,71,0,Star,-1,
21,72,0,Dwarf,-278061,
21,73,0,Dwarf,-278061,
21,74,0,Dwarf,-278061,
21,75,0,Dwarf,-278061,
21,76,0,Dwarf,-278061,
21,77,0,Dwarf,-278061,
21,78,0,Dwarf,-278061,
21,79,0,Dwarf,-278061,
21,80,0,Dwarf,-278061,
21,81,0,Dwarf,-278061,
21,82,0,Dwarf,-278061,
21,83,0,Dwarf,-278061,
21,84,0,Dwarf,-278061,
21,85,0,Dwarf,-278061,
21,86,0,Dwarf,-278061,
21,87,0,Dwarf,-278061,
21,88,0,Dwarf,-278061,
21,89,0,Dwarf,-278061,
21,90,0,Dwarf,-278061,
21,91,0,Dwarf,-278061,
21,92,0,Dwarf,-278061,
21,93,0,Dwarf,-278061,
21,94,0,Dwarf,-278061,
21,95,0,Dwarf,-278061,
21,96,0,Dwarf,-278061,
21,97,0,Dwarf,-278061,
21,98,0,Star,-1,
21,99,0,Star,-1,
21,100,0,Star,-1,
21,101,0,Star,-1,
21,102,0,Star,-1,
21,103,0,Star,-1,
21,104,0,Star,-1,
21,105,0,Star,-1,
21,106,0,Star,-1,
21,107,0,Star,-1,
21,108,0,Star,-1,
22,0,0,Super Nova,-2231822,
22,1,0,Super Nova,-2231822,
22,2,0,Super Nova,-2231822,
22,3,0,Super Nova,-2231822,
22,4,0,Super Nova,-2231822,
22,5,0,Super Nova,-2231822,
22,6,0,Super Nova,-2231822,
22,7,0,Super Nova,-2231822,
22,8,0,Super Nova,-2231822,
22,9,0,Super Nova,-2231822,
22,10,0,Super Nova,-2231822,
22,11,0,Super Nova,-2231822,
22,12,0,Super Nova,-2231822,
22,13,0,Super Nova,-2231822,
22,14,0,Super Nova,-2231822,
22,15,0,Super Giant,-5113968,
22,16,0,Super Giant,-5113968,
22,17,0,Super Giant,-5113968,
22,18,0,Super Giant,-5113968,
22,19,0,Super Giant,-5113968,
22,20,0,Super Giant,-5113968,
22,21,0,Super Giant,-5113968,
22,22,0,Super Giant,-5113968,
22,23,0,Super Giant,-5113968,
22,24,0,Super Giant,-5113968,
22,25,0,Super Giant,-5113968,
22,26,0,Super Giant,-5113968,
22,27,0,Super Giant,-5113968,
22,28,0,Super Giant,-5113968,
22,29,0,Super Giant,-5113968,
22,30,0,Super Giant,-5113968,
22,31,0,Giant,-3827019,
22,32,0,Giant,-3827019,
22,33,0,Giant,-3827019,
22,34,0,Giant,-3827019,
22,35,0,Giant,-3827019,
22,36,0,Giant,-3827019,
22,37,0,Giant,-3827019,
22,38,0,Giant,-3827019,
22,39,0,Star,-1,
22,40,0,Star,-1,
22,41,0,Star,-1,
22,42,0,Star,-1,
22,43,0,Star,-1,
22,44,0,Star,-1,
22,45,0,Star,-1,
22,46,0,Star,-1,
22,47,0,Star,-1,
22,48,0,Star,-1,
22,49,0,Star,-1,
22,50,0,Star,-1,
22,51,0,Star,-1,
22,52,0,Star,-1,
22,53,0,Star,-1,
22,54,0,Star,-1,
22,55,0,Star,-1,
22,56,0,Star,-1,
22,57,0,Star,-1,
22,58,0,Star,-1,
22,59,0,Star,-1,
22,60,0,Star,-1,
22,61,0,Star,-1,
22,62,0,Star,-1,
22,63,0,Star,-1,
22,64,0,Star,-1,
22,65,0,Star,-1,
22,66,0,Star,-1,
22,67,0,Star,-1,
22,68,0,Star,-1,
22,69,0,Star,-1,
22,70,0,Star,-1,
22,71,0,Star,-1,
22,72,0,Star,-1,
22,73,0,Dwarf,-278061,
22,74,0,Dwarf,-278061,
22,75,0,Dwarf,-278061,
22,76,0,Dwarf,-278061,
22,77,0,Dwarf,-278061,
22,78,0,Dwarf,-278061,
22,79,0,Dwarf,-278061,
22,80,0,Dwarf,-278061,
22,81,0,Dwarf,-278061,
22,82,0,Dwarf,-278061,
22,83,0,Dwarf,-278061,
22,84,0,Dwarf,-278061,
22,85,0,Dwarf,-278061,
22,86,0,Dwarf,-278061,
22,87,0,Dwarf,-278061,
22,88,0,Dwarf,-278061,
22,89,0,Dwarf,-278061,
22,90,0,Dwarf,-278061,
22,91,0,Dwarf,-278061,
22,92,0,Dwarf,-278061,
22,93,0,Dwarf,-278061,
22,94,0,Dwarf,-278061,
22,95,0,Dwarf,-278061,
22,96,0,Dwarf,-278061,
22,97,0,Dwarf,-278061,
22,98,0,Star,-1,
22,99,0,Star,-1,
22,100,0,Star,-1,
22,101,0,Star,-1,
22,102,0,Star,-1,
22,103,0,Star,-1,
22,104,0,Star,-1,
22,105,0,Star,-1,
22,106,0,Star,-1,
22,107,0,Star,-1,
22,108,0,Star,-1,
23,0,0,Super Nova,-2231822,
23,1,0,Super Nova,-2231822,
23,2,0,Super Nova,-2231822,
23,3,0,Super Nova,-2231822,
23,4,0,Super Nova,-2231822,
23,5,0,Super Nova,-2231822,
23,6,0,Super Nova,-2231822,
23,7,0,Super Nova,-2231822,
23,8,0,Super Nova,-2231822,
23,9,0,Super Nova,-2231822,
23,10,0,Super Nova,-2231822,
23,11,0,Super Nova,-2231822,
23,12,0,Super Nova,-2231822,
23,13,0,Super Nova,-2231822,
23,14,0,Super Nova,-2231822,
23,15,0,Super Giant,-5113968,
23,16,0,Super Giant,-5113968,
23,17,0,Super Giant,-5113968,
23,18,0,Super Giant,-5113968,
23,19,0,Super Giant,-5113968,
23,20,0,Super Giant,-5113968,
23,21,0,Super Giant,-5113968,
23,22,0,Super Giant,-5113968,
23,23,0,Super Giant,-5113968,
23,24,0,Super Giant,-5113968,
23,25,0,Super Giant,-5113968,
23,26,0,Super Giant,-5113968,
23,27,0,Super Giant,-5113968,
23,28,0,Super Giant,-5113968,
23,29,0,Super Giant,-5113968,
23,30,0,Super Giant,-5113968,
23,31,0,Giant,-3827019,
23,32,0,Giant,-3827019,
23,33,0,Giant,-3827019,
23,34,0,Giant,-3827019,
23,35,0,Giant,-3827019,
23,36,0,Giant,-3827019,
23,37,0,Giant,-3827019,
23,38,0,Giant,-3827019,
23,39,0,Giant,-3827019,
23,40,0,Star,-1,
23,41,0,Star,-1,
23,42,0,Star,-1,
23,43,0,Star,-1,
23,44,0,Star,-1,
23,45,0,Star,-1,
23,46,0,Star,-1,
23,47,0,Star,-1,
23,48,0,Star,-1,
23,49,0,Star,-1,
23,50,0,Star,-1,
23,51,0,Star,-1,
23,52,0,Star,-1,
23,53,0,Star,-1,
23,54,0,Star,-1,
23,55,0,Star,-1,
23,56,0,Star,-1,
23,57,0,Star,-1,
23,58,0,Star,-1,
23,59,0,Star,-1,
23,60,0,Star,-1,
23,61,0,Star,-1,
23,62,0,Star,-1,
23,63,0,Star,-1,
23,64,0,Star,-1,
23,65,0,Star,-1,
23,66,0,Star,-1,
23,67,0,Star,-1,
23,68,0,Star,-1,
23,69,0,Star,-1,
23,70,0,Star,-1,
23,71,0,Star,-1,
23,72,0,Star,-1,
23,73,0,Star,-1,
23,74,0,Dwarf,-278061,
23,75,0,Dwarf,-278061,
23,76,0,Dwarf,-278061,
23,77,0,Dwarf,-278061,
23,78,0,Dwarf,-278061,
23,79,0,Dwarf,-278061,
23,80,0,Dwarf,-278061,
23,81,0,Dwarf,-278061,
23,82,0,Dwarf,-278061,
23,83,0,Dwarf,-278061,
23,84,0,Dwarf,-278061,
23,85,0,Dwarf,-278061,
23,86,0,Dwarf,-278061,
23,87,0,Dwarf,-278061,
23,88,0,Dwarf,-278061,
23,89,0,Dwarf,-278061,
23,90,0,Dwarf,-278061,
23,91,0,Dwarf,-278061,
23,92,0,Dwarf,-278061,
23,93,0,Dwarf,-278061,
23,94,0,Dwarf,-278061,
23,95,0,Dwarf,-278061,
23,96,0,Dwarf,-278061,
23,97,0,Dwarf,-278061,
23,98,0,Dwarf,-278061,
23,99,0,Star,-1,
23,100,0,Star,-1,
23,101,0,Star,-1,
23,102,0,Star,-1,
23,103,0,Star,-1,
23,104,0,Star,-1,
23,105,0,Star,-1,
23,106,0,Star,-1,
23,107,0,Star,-1,
23,108,0,Star,-1,
24,0,0,Super Nova,-2231822,
24,1,0,Super Nova,-2231822,
24,2,0,Super Nova,-2231822,
24,3,0,Super Nova,-2231822,
24,4,0,Super Nova,-2231822,
24,5,0,Super Nova,-2231822,
24,6,0,Super Nova,-2231822,
24,7,0,Super Nova,-2231822,
24,8,0,Super Nova,-2231822,
24,9,0,Super Nova,-2231822,
24,10,0,Super Nova,-2231822,
24,11,0,Super Nova,-2231822,
24,12,0,Super Nova,-2231822,
24,13,0,Super Nova,-2231822,
24,14,0,Super Nova,-2231822,
24,15,0,Super Giant,-5113968,
24,16,0,Super Giant,-5113968,
24,17,0,Super Giant,-5113968,
24,18,0,Super Giant,-5113968,
24,19,0,Super Giant,-5113968,
24,20,0,Super Giant,-5113968,
24,21,0,Super Giant,-5113968,
24,22,0,Super Giant,-5113968,
24,23,0,Super Giant,-5113968,
24,24,0,Super Giant,-5113968,
24,25,0,Super Giant,-5113968,
24,26,0,Super Giant,-5113968,
24,27,0,Super Giant,-5113968,
24,28,0,Super Giant,-5113968,
24,29,0,Super Giant,-5113968,
24,30,0,Super Giant,-5113968,
24,31,0,Super Giant,-5113968,
24,32,0,Giant,-3827019,
24,33,0,Giant,-3827019,
24,34,0,Giant,-3827019,
24,35,0,Giant,-3827019,
24,36,0,Giant,-3827019,
24,37,0,Giant,-3827019,
24,38,0,Giant,-3827019,
24,39,0,Giant,-3827019,
24,40,0,Giant,-3827019,
24,41,0,Star,-1,
24,42,0,Star,-1,
24,43,0,Star,-1,
24,44,0,Star,-1,
24,45,0,Star,-1,
24,46,0,Star,-1,
24,47,0,Star,-1,
24,48,0,Star,-1,
24,49,0,Star,-1,
24,50,0,Star,-1,
24,51,0,Star,-1,
24,52,0,Star,-1,
24,53,0,Star,-1,
24,54,0,Star,-1,
24,55,0,Star,-1,
24,56,0,Star,-1,
24,57,0,Star,-1,
24,58,0,Star,-1,
24,59,0,Star,-1,
24,60,0,Star,-1,
24,61,0,Star,-1,
24,62,0,Star,-1,
24,63,0,Star,-1,
24,64,0,Star,-1,
24,65,0,Star,-1,
24,66,0,Star,-1,
24,67,0,Star,-1,
24,68,0,Star,-1,
24,69,0,Star,-1,
24,70,0,Star,-1,
24,71,0,Star,-1,
24,72,0,Star,-1,
24,73,0,Star,-1,
24,74,0,Dwarf,-278061,
24,75,0,Dwarf,-278061,
24,76,0,Dwarf,-278061,
24,77,0,Dwarf,-278061,
24,78,0,Dwarf,-278061,
24,79,0,Dwarf,-278061,
24,80,0,Dwarf,-278061,
24,81,0,Dwarf,-278061,
24,82,0,Dwarf,-278061,
24,83,0,Dwarf,-278061,
24,84,0,Dwarf,-278061,
24,85,0,Dwarf,-278061,
24,86,0,Dwarf,-278061,
24,87,0,Dwarf,-278061,
24,88,0,Dwarf,-278061,
24,89,0,Dwarf,-278061,
24,90,0,Dwarf,-278061,
24,91,0,Dwarf,-278061,
24,92,0,Dwarf,-278061,
24,93,0,Dwarf,-278061,
24,94,0,Dwarf,-278061,
24,95,0,Dwarf,-278061,
24,96,0,Dwarf,-278061,
24,97,0,Dwarf,-278061,
24,98,0,Dwarf,-278061,
24,99,0,Star,-1,
24,100,0,Star,-1,
24,101,0,Star,-1,
24,102,0,Star,-1,
24,103,0,Star,-1,
24,104,0,Star,-1,
24,105,0,Star,-1,
24,106,0,Star,-1,
24,107,0,Star,-1,
24,108,0,Star,-1,
25,0,0,Super Nova,-2231822,
25,1,0,Super Nova,-2231822,
25,2,0,Super Nova,-2231822,
25,3,0,Super Nova,-2231822,
25,4,0,Super Nova,-2231822,
25,5,0,Super Nova,-2231822,
25,6,0,Super Nova,-2231822,
25,7,0,Super Nova,-2231822,
25,8,0,Super Nova,-2231822,
25,9,0,Super Nova,-2231822,
25,10,0,Super Nova,-2231822,
25,11,0,Super Nova,-2231822,
25,12,0,Super Nova,-2231822,
25,13,0,Super Nova,-2231822,
25,14,0,Super Nova,-2231822,
25,15,0,Super Giant,-5113968,
25,16,0,Super Giant,-5113968,
25,17,0,Super Giant,-5113968,
25,18,0,Super Giant,-5113968,
25,19,0,Super Giant,-5113968,
25,20,0,Super Giant,-5113968,
25,21,0,Super Giant,-5113968,
25,22,0,Super Giant,-5113968,
25,23,0,Super Giant,-5113968,
25,24,0,Super Giant,-5113968,
25,25,0,Super Giant,-5113968,
25,26,0,Super Giant,-5113968,
25,27,0,Super Giant,-5113968,
25,28,0,Super Giant,-5113968,
25,29,0,Super Giant,-5113968,
25,30,0,Super Giant,-5113968,
25,31,0,Super Giant,-5113968,
25,32,0,Giant,-3827019,
25,33,0,Giant,-3827019,
25,34,0,Giant,-3827019,
25,35,0,Giant,-3827019,
25,36,0,Giant,-3827019,
25,37,0,Giant,-3827019,
25,38,0,Giant,-3827019,
25,39,0,Giant,-3827019,
25,40,0,Giant,-3827019,
25,41,0,Giant,-3827019,
25,42,0,Star,-1,
25,43,0,Star,-1,
25,44,0,Star,-1,
25,45,0,Star,-1,
25,46,0,Star,-1,
25,47,0,Star,-1,
25,48,0,Star,-1,
25,49,0,Star,-1,
25,50,0,Star,-1,
25,51,0,Star,-1,
25,52,0,Star,-1,
25,53,0,Star,-1,
25,54,0,Star,-1,
25,55,0,Star,-1,
25,56,0,Star,-1,
25,57,0,Star,-1,
25,58,0,Star,-1,
25,59,0,Star,-1,
25,60,0,Star,-1,
25,61,0,Star,-1,
25,62,0,Star,-1,
25,63,0,Star,-1,
25,64,0,Star,-1,
25,65,0,Star,-1,
25,66,0,Star,-1,
25,67,0,Star,-1,
25,68,0,Star,-1,
25,69,0,Star,-1,
25,70,0,Star,-1,
25,71,0,Star,-1,
25,72,0,Star,-1,
25,73,0,Star,-1,
25,74,0,Dwarf,-278061,
25,75,0,Dwarf,-278061,
25,76,0,Dwarf,-278061,
25,77,0,Dwarf,-278061,
25,78,0,Dwarf,-278061,
25,79,0,Dwarf,-278061,
25,80,0,Dwarf,-278061,
25,81,0,Dwarf,-278061,
25,82,0,Dwarf,-278061,
25,83,0,Dwarf,-278061,
25,84,0,Dwarf,-278061,
25,85,0,Dwarf,-278061,
25,86,0,Dwarf,-278061,
25,87,0,Dwarf,-278061,
25,88,0,Dwarf,-278061,
25,89,0,Dwarf,-278061,
25,90,0,Dwarf,-278061,
25,91,0,Dwarf,-278061,
25,92,0,Dwarf,-278061,
25,93,0,Dwarf,-278061,
25,94,0,Dwarf,-278061,
25,95,0,Dwarf,-278061,
25,96,0,Dwarf,-278061,
25,97,0,Dwarf,-278061,
25,98,0,Dwarf,-278061,
25,99,0,Dwarf,-278061,
25,100,0,Star,-1,
25,101,0,Star,-1,
25,102,0,Star,-1,
25,103,0,Star,-1,
25,104,0,Star,-1,
25,105,0,Star,-1,
25,106,0,Star,-1,
25,107,0,Star,-1,
25,108,0,Star,-1,
26,0,0,Super Nova,-2231822,
26,1,0,Super Nova,-2231822,
26,2,0,Super Nova,-2231822,
26,3,0,Super Nova,-2231822,
26,4,0,Super Nova,-2231822,
26,5,0,Super Nova,-2231822,
26,6,0,Super Nova,-2231822,
26,7,0,Super Nova,-2231822,
26,8,0,Super Nova,-2231822,
26,9,0,Super Nova,-2231822,
26,10,0,Super Nova,-2231822,
26,11,0,Super Nova,-2231822,
26,12,0,Super Nova,-2231822,
26,13,0,Super Nova,-2231822,
26,14,0,Super Giant,-5113968,
26,15,0,Super Giant,-5113968,
26,16,0,Super Giant,-5113968,
26,17,0,Super Giant,-5113968,
26,18,0,Super Giant,-5113968,
26,19,0,Super Giant,-5113968,
26,20,0,Super Giant,-5113968,
26,21,0,Super Giant,-5113968,
26,22,0,Super Giant,-5113968,
26,23,0,Super Giant,-5113968,
26,24,0,Super Giant,-5113968,
26,25,0,Super Giant,-5113968,
26,26,0,Super Giant,-5113968,
26,27,0,Super Giant,-5113968,
26,28,0,Super Giant,-5113968,
26,29,0,Super Giant,-5113968,
26,30,0,Super Giant,-5113968,
26,31,0,Super Giant,-5113968,
26,32,0,Super Giant,-5113968,
26,33,0,Giant,-3827019,
26,34,0,Giant,-3827019,
26,35,0,Giant,-3827019,
26,36,0,Giant,-3827019,
26,37,0,Giant,-3827019,
26,38,0,Giant,-3827019,
26,39,0,Giant,-3827019,
26,40,0,Giant,-3827019,
26,41,0,Giant,-3827019,
26,42,0,Star,-1,
26,43,0,Star,-1,
26,44,0,Star,-1,
26,45,0,Star,-1,
26,46,0,Star,-1,
26,47,0,Star,-1,
26,48,0,Star,-1,
26,49,0,Star,-1,
26,50,0,Star,-1,
26,51,0,Star,-1,
26,52,0,Star,-1,
26,53,0,Star,-1,
26,54,0,Star,-1,
26,55,0,Star,-1,
26,56,0,Star,-1,
26,57,0,Star,-1,
26,58,0,Star,-1,
26,59,0,Star,-1,
26,60,0,Star,-1,
26,61,0,Star,-1,
26,62,0,Star,-1,
26,63,0,Star,-1,
26,64,0,Star,-1,
26,65,0,Star,-1,
26,66,0,Star,-1,
26,67,0,Star,-1,
26,68,0,Star,-1,
26,69,0,Star,-1,
26,70,0,Star,-1,
26,71,0,Star,-1,
26,72,0,Star,-1,
26,73,0,Star,-1,
26,74,0,Dwarf,-278061,
26,75,0,Dwarf,-278061,
26,76,0,Dwarf,-278061,
26,77,0,Dwarf,-278061,
26,78,0,Dwarf,-278061,
26,79,0,Dwarf,-278061,
26,80,0,Dwarf,-278061,
26,81,0,Dwarf,-278061,
26,82,0,Dwarf,-278061,
26,83,0,Dwarf,-278061,
26,84,0,Dwarf,-278061,
26,85,0,Dwarf,-278061,
26,86,0,Dwarf,-278061,
26,87,0,Dwarf,-278061,
26,88,0,Dwarf,-278061,
26,89,0,Dwarf,-278061,
26,90,0,Dwarf,-278061,
26,91,0,Dwarf,-278061,
26,92,0,Dwarf,-278061,
26,93,0,Dwarf,-278061,
26,94,0,Dwarf,-278061,
26,95,0,Dwarf,-278061,
26,96,0,Dwarf,-278061,
26,97,0,Dwarf,-278061,
26,98,0,Dwarf,-278061,
26,99,0,Dwarf,-278061,
26,100,0,Dwarf,-278061,
26,101,0,Star,-1,
26,102,0,Star,-1,
26,103,0,Star,-1,
26,104,0,Star,-1,
26,105,0,Star,-1,
26,106,0,Star,-1,
26,107,0,Star,-1,
26,108,0,Star,-1,
27,0,0,Super Nova,-2231822,
27,1,0,Super Nova,-2231822,
27,2,0,Super Nova,-2231822,
27,3,0,Super Nova,-2231822,
27,4,0,Super Nova,-2231822,
27,5,0,Super Nova,-2231822,
27,6,0,Super Nova,-2231822,
27,7,0,Super Nova,-2231822,
27,8,0,Super Nova,-2231822,
27,9,0,Super Nova,-2231822,
27,10,0,Super Nova,-2231822,
27,11,0,Super Nova,-2231822,
27,12,0,Super Nova,-2231822,
27,13,0,Super Nova,-2231822,
27,14,0,Super Nova,-2231822,
27,15,0,Super Giant,-5113968,
27,16,0,Super Giant,-5113968,
27,17,0,Super Giant,-5113968,
27,18,0,Super Giant,-5113968,
27,19,0,Super Giant,-5113968,
27,20,0,Super Giant,-5113968,
27,21,0,Super Giant,-5113968,
27,22,0,Super Giant,-5113968,
27,23,0,Super Giant,-5113968,
27,24,0,Super Giant,-5113968,
27,25,0,Super Giant,-5113968,
27,26,0,Super Giant,-5113968,
27,27,0,Super Giant,-5113968,
27,28,0,Super Giant,-5113968,
27,29,0,Super Giant,-5113968,
27,30,0,Super Giant,-5113968,
27,31,0,Super Giant,-5113968,
27,32,0,Super Giant,-5113968,
27,33,0,Super Giant,-5113968,
27,34,0,Giant,-3827019,
27,35,0,Giant,-3827019,
27,36,0,Giant,-3827019,
27,37,0,Giant,-3827019,
27,38,0,Giant,-3827019,
27,39,0,Giant,-3827019,
27,40,0,Giant,-3827019,
27,41,0,Giant,-3827019,
27,42,0,Giant,-3827019,
27,43,0,Star,-1,
27,44,0,Star,-1,
27,45,0,Star,-1,
27,46,0,Star,-1,
27,47,0,Star,-1,
27,48,0,Star,-1,
27,49,0,Star,-1,
27,50,0,Star,-1,
27,51,0,Star,-1,
27,52,0,Star,-1,
27,53,0,Star,-1,
27,54,0,Star,-1,
27,55,0,Star,-1,
27,56,0,Star,-1,
27,57,0,Star,-1,
27,58,0,Star,-1,
27,59,0,Star,-1,
27,60,0,Star,-1,
27,61,0,Star,-1,
27,62,0,Star,-1,
27,63,0,Star,-1,
27,64,0,Star,-1,
27,65,0,Star,-1,
27,66,0,Star,-1,
27,67,0,Star,-1,
27,68,0,Star,-1,
27,69,0,Star,-1,
27,70,0,Star,-1,
27,71,0,Star,-1,
